product_id,name,brand,unit_price,active,updated_at,category.name,category.department,quarantine_reason,order_id,customer_id,order_timestamp,quantity,discount_pct,status
P0092,,,75903.29,,2025-02-03 08:14:00+00:00,,,Invalid quantity or status,O0038517,C00971,2025-02-02 02:14:00+00:00,3.0,0.1,PAID
P0419,,,50938.31,,2025-01-07 15:23:00+00:00,,,Invalid quantity or status,O0038518,C00819,2025-01-06 23:23:00+00:00,8.0,0.0,PACKED
P0335,,,70362.27,,2025-11-15 17:07:00+00:00,,,Invalid quantity or status,O0038519,C01168,2025-11-12 20:07:00+00:00,1.0,0.15,PACKED
P0482,,,83168.6,,2025-12-20 08:14:00+00:00,,,Invalid quantity or status,O0038522,C02519,2025-12-18 16:14:00+00:00,2.0,0.0,PACKED
P0137,,,79820.6,,2026-08-16 13:33:00+00:00,,,Invalid quantity or status,O0038531,C01220,2026-08-16 06:33:00+00:00,5.0,0.05,PAID
P0069,,,67900.84,,2026-01-09 20:02:00+00:00,,,Invalid quantity or status,O0038539,C02717,2026-01-08 14:02:00+00:00,7.0,0.05,PAID
P0345,,,73154.7,,2025-09-08 22:16:00+00:00,,,Invalid quantity or status,O0038544,C01646,2025-09-06 17:16:00+00:00,3.0,0.0,PAID
P0564,,,43610.08,,2025-05-17 07:46:00+00:00,,,Invalid quantity or status,O0038545,C02251,2025-05-14 12:46:00+00:00,5.0,0.15,PAID
P0585,,,34256.75,,2025-03-25 22:32:00+00:00,,,Invalid quantity or status,O0038549,C00586,2025-03-23 01:32:00+00:00,7.0,0.0,PACKED
P0523,,,8062.51,,2025-07-05 14:23:00+00:00,,,Invalid quantity or status,O0038557,C02951,2025-07-04 16:23:00+00:00,6.0,0.05,PAID
P0189,,,64797.84,,2025-08-26 02:25:00+00:00,,,Invalid quantity or status,O0038558,C02424,2025-08-24 04:25:00+00:00,2.0,0.1,PACKED
P0373,,,53916.4,,2026-05-12 11:30:00+00:00,,,Invalid quantity or status,O0038559,C02419,2026-05-10 09:30:00+00:00,6.0,0.0,PACKED
P0049,,,30639.95,,2025-06-01 05:49:00+00:00,,,Invalid quantity or status,O0038560,C00274,2025-05-31 19:49:00+00:00,1.0,0.0,PAID
P0406,,,78076.33,,2025-04-05 12:07:00+00:00,,,Invalid quantity or status,O0038561,C01712,2025-04-04 19:07:00+00:00,6.0,0.05,PACKED
P0201,,,83728.12,,2026-01-20 01:09:00+00:00,,,Invalid quantity or status,O0038563,C02716,2026-01-18 00:09:00+00:00,3.0,0.0,PAID
P0078,,,349.78,,2025-07-03 16:21:00+00:00,,,Invalid quantity or status,O0038566,C01014,2025-07-02 02:21:00+00:00,8.0,0.05,PACKED
P0501,,,27209.3,,2025-07-12 05:26:00+00:00,,,Invalid quantity or status,O0038567,C02195,2025-07-09 18:26:00+00:00,1.0,0.1,PACKED
P0388,,,523.08,,2026-02-13 06:42:00+00:00,,,Invalid quantity or status,O0038575,C02826,2026-02-12 10:42:00+00:00,5.0,0.05,PACKED
P0014,,,77030.15,,2026-07-26 00:12:00+00:00,,,Invalid quantity or status,O0038581,C00995,2026-07-24 12:12:00+00:00,6.0,0.1,PACKED
P0046,,,87748.04,,2025-11-05 14:51:00+00:00,,,Invalid quantity or status,O0038584,C00288,2025-11-03 07:51:00+00:00,5.0,0.0,PAID
P0003,,,19688.11,,2026-05-21 13:41:00+00:00,,,Invalid quantity or status,O0038590,C00485,2026-05-20 20:41:00+00:00,6.0,0.0,PAID
P0027,,,48657.16,,2025-09-08 11:35:00+00:00,,,Invalid quantity or status,O0038598,C02393,2025-09-07 18:35:00+00:00,2.0,0.0,PAID
P0380,,,40150.81,,2025-03-23 12:57:00+00:00,,,Invalid quantity or status,O0038599,C00239,2025-03-21 18:57:00+00:00,5.0,0.0,PAID
P0570,,,10644.84,,2025-12-15 04:25:00+00:00,,,Invalid quantity or status,O0038602,C00721,2025-12-14 17:25:00+00:00,2.0,0.05,PAID
P0516,,,81141.87,,2026-07-03 12:16:00+00:00,,,Invalid quantity or status,O0038605,C01479,2026-07-02 11:16:00+00:00,3.0,0.0,PACKED
P0471,,,17544.5,,2025-07-05 01:22:00+00:00,,,Invalid quantity or status,O0038612,C02953,2025-07-03 22:22:00+00:00,8.0,0.0,PACKED
P0182,,,2557.58,,2025-04-22 13:05:00+00:00,,,Invalid quantity or status,O0038621,C00955,2025-04-20 13:05:00+00:00,6.0,0.0,PAID
P0125,,,2141.49,,2026-03-23 01:19:00+00:00,,,Invalid quantity or status,O0038623,C00377,2026-03-21 01:19:00+00:00,4.0,0.05,PAID
P0208,,,24331.11,,2025-07-31 10:04:00+00:00,,,Invalid quantity or status,O0038627,C02636,2025-07-29 12:04:00+00:00,6.0,0.0,PAID
P0045,,,86772.69,,2025-08-11 17:55:00+00:00,,,Invalid quantity or status,O0038631,C01597,2025-08-10 07:55:00+00:00,7.0,0.0,PACKED
P0465,,,77428.74,,2026-04-23 13:54:00+00:00,,,Invalid quantity or status,O0038632,C01299,2026-04-20 17:54:00+00:00,3.0,0.0,PACKED
P0159,,,72796.8,,2025-01-22 13:40:00+00:00,,,Invalid quantity or status,O0038638,C01782,2025-01-21 22:40:00+00:00,1.0,0.0,PAID
P0529,,,25907.16,,2026-01-13 20:21:00+00:00,,,Invalid quantity or status,O0038643,C00394,2026-01-11 20:21:00+00:00,3.0,0.1,PACKED
P0090,,,31265.73,,2026-05-01 14:36:00+00:00,,,Invalid quantity or status,O0038645,C00979,2026-04-28 18:36:00+00:00,1.0,0.0,PACKED
P0379,,,75976.47,,2026-06-07 19:56:00+00:00,,,Invalid quantity or status,O0038646,C02904,2026-06-05 18:56:00+00:00,2.0,0.0,PAID
P0196,,,50767.45,,2026-04-23 05:55:00+00:00,,,Invalid quantity or status,O0038650,C01327,2026-04-22 07:55:00+00:00,4.0,0.0,PAID
P0140,,,86122.85,,2025-06-15 23:05:00+00:00,,,Invalid quantity or status,O0038651,C01119,2025-06-13 18:05:00+00:00,1.0,0.0,PACKED
P0111,,,6244.13,,2026-05-13 19:37:00+00:00,,,Invalid quantity or status,O0038654,C02399,2026-05-12 21:37:00+00:00,1.0,0.05,PAID
P0111,,,6244.13,,2026-01-13 15:25:00+00:00,,,Invalid quantity or status,O0038656,C02509,2026-01-13 11:25:00+00:00,8.0,0.0,PAID
P0258,,,57049.13,,2025-07-27 19:13:00+00:00,,,Invalid quantity or status,O0038669,C01320,2025-07-27 02:13:00+00:00,8.0,0.15,PAID
P0054,,,21032.34,,2025-10-03 12:49:00+00:00,,,Invalid quantity or status,O0038671,C00730,2025-10-01 05:49:00+00:00,6.0,0.0,PACKED
P0521,,,17219.94,,2026-01-10 09:50:00+00:00,,,Invalid quantity or status,O0038675,C00843,2026-01-10 07:50:00+00:00,8.0,0.0,PAID
P0400,,,48415.01,,2026-04-04 15:10:00+00:00,,,Invalid quantity or status,O0038677,C00904,2026-04-02 10:10:00+00:00,8.0,0.0,PAID
P0504,,,34959.35,,2025-08-31 04:04:00+00:00,,,Invalid quantity or status,O0038679,C01991,2025-08-30 06:04:00+00:00,3.0,0.0,PACKED
P0482,,,83168.6,,2026-04-17 13:55:00+00:00,,,Invalid quantity or status,O0038684,C02098,2026-04-17 01:55:00+00:00,4.0,0.05,PACKED
P0292,,,41637.3,,2025-10-22 09:39:00+00:00,,,Invalid quantity or status,O0038688,C01703,2025-10-20 22:39:00+00:00,6.0,0.0,PACKED
P0354,,,22506.86,,2025-11-22 18:32:00+00:00,,,Invalid quantity or status,O0038689,C01106,2025-11-20 23:32:00+00:00,4.0,0.0,PACKED
P0505,,,75769.51,,2026-07-08 04:19:00+00:00,,,Invalid quantity or status,O0038690,C00048,2026-07-06 20:19:00+00:00,4.0,0.1,PACKED
P0174,,,47960.4,,2025-03-12 18:07:00+00:00,,,Invalid quantity or status,O0038695,C02365,2025-03-10 01:07:00+00:00,3.0,0.15,PAID
P0320,,,44220.92,,2026-08-06 14:49:00+00:00,,,Invalid quantity or status,O0038698,C00380,2026-08-05 15:49:00+00:00,1.0,0.0,PACKED
P0546,,,52181.25,,2025-08-03 14:35:00+00:00,,,Invalid quantity or status,O0038699,C00086,2025-08-02 22:35:00+00:00,5.0,0.0,PACKED
P0475,,,70150.21,,2025-05-23 23:16:00+00:00,,,Invalid quantity or status,O0038701,C02360,2025-05-21 04:16:00+00:00,4.0,0.1,PAID
P0568,,,66254.14,,2026-04-02 09:28:00+00:00,,,Invalid quantity or status,O0038707,C00620,2026-04-01 15:28:00+00:00,3.0,0.0,PACKED
P0110,,,20157.1,,2026-09-08 05:59:00+00:00,,,Invalid quantity or status,O0038708,C02546,2026-09-07 13:59:00+00:00,4.0,0.0,PACKED
P0418,,,24359.94,,2026-07-13 13:08:00+00:00,,,Invalid quantity or status,O0038711,C00259,2026-07-10 18:08:00+00:00,5.0,0.0,PACKED
P0349,,,3256.87,,2025-09-26 21:19:00+00:00,,,Invalid quantity or status,O0038715,C01311,2025-09-23 21:19:00+00:00,3.0,0.0,PACKED
P0025,,,5576.81,,2026-07-07 09:40:00+00:00,,,Invalid quantity or status,O0038719,C00125,2026-07-04 15:40:00+00:00,5.0,0.0,PAID
P0190,,,27131.31,,2026-08-15 22:31:00+00:00,,,Invalid quantity or status,O0038720,C01656,2026-08-15 04:31:00+00:00,5.0,0.15,PACKED
P0317,,,57146.44,,2025-01-14 23:21:00+00:00,,,Invalid quantity or status,O0038722,C02500,2025-01-13 01:21:00+00:00,8.0,0.0,PACKED
P0537,,,62239.19,,2025-11-20 17:57:00+00:00,,,Invalid quantity or status,O0038727,C00958,2025-11-19 08:57:00+00:00,1.0,0.05,PAID
P0132,,,32709.79,,2025-03-19 06:01:00+00:00,,,Invalid quantity or status,O0038732,C01924,2025-03-16 08:01:00+00:00,5.0,0.0,PAID
P0256,,,68958.33,,2025-05-17 01:22:00+00:00,,,Invalid quantity or status,O0038733,C00180,2025-05-16 00:22:00+00:00,1.0,0.1,PAID
P0015,,,89692.72,,2025-10-12 16:56:00+00:00,,,Invalid quantity or status,O0038737,C02546,2025-10-12 09:56:00+00:00,2.0,0.15,PACKED
P0270,,,29597.93,,2025-09-16 00:46:00+00:00,,,Invalid quantity or status,O0038739,C00082,2025-09-14 19:46:00+00:00,2.0,0.0,PACKED
P0216,,,82079.9,,2025-12-10 15:21:00+00:00,,,Invalid quantity or status,O0038752,C01968,2025-12-08 16:21:00+00:00,3.0,0.1,PACKED
P0309,,,42656.23,,2026-07-03 00:32:00+00:00,,,Invalid quantity or status,O0038755,C01665,2026-06-30 05:32:00+00:00,3.0,0.0,PAID
P0063,,,47832.89,,2025-05-03 21:07:00+00:00,,,Invalid quantity or status,O0038756,C02141,2025-05-01 08:07:00+00:00,1.0,0.0,PACKED
P0346,,,79176.02,,2025-06-06 12:27:00+00:00,,,Invalid quantity or status,O0038765,C00468,2025-06-03 19:27:00+00:00,6.0,0.0,PACKED
P0297,,,36507.9,,2025-02-27 00:37:00+00:00,,,Invalid quantity or status,O0038766,C02684,2025-02-24 13:37:00+00:00,1.0,0.0,PACKED
P0571,,,43789.31,,2026-03-19 01:29:00+00:00,,,Invalid quantity or status,O0038771,C01453,2026-03-17 13:29:00+00:00,8.0,0.0,PAID
P0088,,,55185.22,,2025-04-29 17:58:00+00:00,,,Invalid quantity or status,O0038772,C00908,2025-04-27 02:58:00+00:00,2.0,0.1,PAID
P0517,,,25482.11,,2025-10-13 17:08:00+00:00,,,Invalid quantity or status,O0038775,C02581,2025-10-11 05:08:00+00:00,5.0,0.0,PACKED
P0418,,,24359.94,,2026-05-12 22:04:00+00:00,,,Invalid quantity or status,O0038780,C01685,2026-05-12 08:04:00+00:00,8.0,0.0,PAID
P0539,,,45657.27,,2025-08-04 21:13:00+00:00,,,Invalid quantity or status,O0038782,C02241,2025-08-04 06:13:00+00:00,3.0,0.1,PACKED
P0201,,,83728.12,,2025-01-29 19:46:00+00:00,,,Invalid quantity or status,O0038788,C02786,2025-01-28 19:46:00+00:00,7.0,0.1,PACKED
P0557,,,59971.17,,2026-01-31 22:01:00+00:00,,,Invalid quantity or status,O0038789,C02609,2026-01-28 23:01:00+00:00,4.0,0.15,PAID
P0495,,,12972.89,,2026-06-27 19:53:00+00:00,,,Invalid quantity or status,O0038791,C01907,2026-06-25 23:53:00+00:00,5.0,0.0,PACKED
P0543,,,54041.44,,2026-08-20 20:22:00+00:00,,,Invalid quantity or status,O0038794,C00289,2026-08-20 19:22:00+00:00,4.0,0.0,PAID
P0124,,,20562.12,,2026-09-01 06:05:00+00:00,,,Invalid quantity or status,O0038799,C01297,2026-08-29 22:05:00+00:00,2.0,0.0,PACKED
P0540,,,29453.09,,2026-08-03 20:07:00+00:00,,,Invalid quantity or status,O0038802,C02494,2026-08-03 18:07:00+00:00,8.0,0.15,PAID
P0276,,,53858.21,,2025-02-05 05:58:00+00:00,,,Invalid quantity or status,O0038805,C01480,2025-02-02 19:58:00+00:00,2.0,0.05,PAID
P0100,,,45342.56,,2026-08-09 16:56:00+00:00,,,Invalid quantity or status,O0038807,C02228,2026-08-09 02:56:00+00:00,7.0,0.0,PAID
P0319,,,89212.6,,2025-07-25 06:12:00+00:00,,,Invalid quantity or status,O0038810,C01035,2025-07-24 09:12:00+00:00,1.0,0.0,PAID
P0043,,,48654.28,,2025-10-16 07:06:00+00:00,,,Invalid quantity or status,O0038815,C00163,2025-10-16 05:06:00+00:00,5.0,0.05,PAID
P0193,,,377.03,,2026-01-03 20:18:00+00:00,,,Invalid quantity or status,O0038816,C01178,2026-01-03 15:18:00+00:00,3.0,0.0,PAID
P0385,,,64019.67,,2025-05-05 02:24:00+00:00,,,Invalid quantity or status,O0038817,C00637,2025-05-03 05:24:00+00:00,2.0,0.15,PAID
P0034,,,36572.06,,2025-06-24 11:27:00+00:00,,,Invalid quantity or status,O0038823,C02290,2025-06-23 23:27:00+00:00,4.0,0.1,PACKED
P0170,,,49207.68,,2025-08-27 06:34:00+00:00,,,Invalid quantity or status,O0038825,C02386,2025-08-25 14:34:00+00:00,5.0,0.0,PACKED
P0172,,,70418.1,,2025-05-27 03:45:00+00:00,,,Invalid quantity or status,O0038826,C02847,2025-05-25 23:45:00+00:00,8.0,0.0,PAID
P0244,,,70889.4,,2025-10-30 21:43:00+00:00,,,Invalid quantity or status,O0038832,C01243,2025-10-30 05:43:00+00:00,2.0,0.1,PACKED
P0125,,,2141.49,,2025-10-18 22:21:00+00:00,,,Invalid quantity or status,O0038837,C02097,2025-10-18 20:21:00+00:00,3.0,0.15,PAID
P0377,,,64363.13,,2026-09-09 03:17:00+00:00,,,Invalid quantity or status,O0038841,C02045,2026-09-08 06:17:00+00:00,7.0,0.05,PACKED
P0193,,,377.03,,2025-05-04 02:54:00+00:00,,,Invalid quantity or status,O0038842,C02778,2025-05-03 16:54:00+00:00,3.0,0.0,PACKED
P0150,,,30072.55,,2026-03-10 22:34:00+00:00,,,Invalid quantity or status,O0038843,C01293,2026-03-10 18:34:00+00:00,3.0,0.15,PAID
P0528,,,14904.9,,2025-11-21 02:41:00+00:00,,,Invalid quantity or status,O0038845,C02065,2025-11-19 13:41:00+00:00,6.0,0.05,PAID
P0051,,,84649.31,,2026-04-28 04:57:00+00:00,,,Invalid quantity or status,O0038846,C01884,2026-04-26 22:57:00+00:00,1.0,0.1,PAID
P0461,,,50218.41,,2025-08-28 19:20:00+00:00,,,Invalid quantity or status,O0038847,C00535,2025-08-26 22:20:00+00:00,1.0,0.0,PACKED
P0472,,,70409.04,,2025-10-30 21:14:00+00:00,,,Invalid quantity or status,O0038849,C01126,2025-10-30 21:14:00+00:00,1.0,0.15,PACKED
P0462,,,29050.22,,2025-11-28 21:12:00+00:00,,,Invalid quantity or status,O0038850,C01185,2025-11-28 08:12:00+00:00,4.0,0.1,PAID
P0373,,,53916.4,,2026-05-10 19:22:00+00:00,,,Invalid quantity or status,O0038854,C00247,2026-05-09 10:22:00+00:00,7.0,0.05,PACKED
P0228,,,80003.14,,2026-04-30 13:40:00+00:00,,,Invalid quantity or status,O0038855,C02628,2026-04-29 02:40:00+00:00,5.0,0.0,PACKED
P0184,,,70782.8,,2025-10-27 01:53:00+00:00,,,Invalid quantity or status,O0038856,C00365,2025-10-26 14:53:00+00:00,7.0,0.0,PAID
P0495,,,12972.89,,2025-09-19 15:49:00+00:00,,,Invalid quantity or status,O0038858,C00455,2025-09-16 17:49:00+00:00,8.0,0.05,PACKED
P0379,,,75976.47,,2025-12-22 06:34:00+00:00,,,Invalid quantity or status,O0038859,C01833,2025-12-19 17:34:00+00:00,6.0,0.0,PACKED
P0239,,,67525.62,,2025-04-11 10:22:00+00:00,,,Invalid quantity or status,O0038861,C02661,2025-04-11 00:22:00+00:00,7.0,0.15,PAID
P0216,,,82079.9,,2025-05-04 02:23:00+00:00,,,Invalid quantity or status,O0038865,C01358,2025-05-02 02:23:00+00:00,8.0,0.15,PACKED
P0003,,,19688.11,,2026-05-09 16:51:00+00:00,,,Invalid quantity or status,O0038870,C01527,2026-05-08 03:51:00+00:00,5.0,0.0,PACKED
P0395,,,33467.86,,2026-07-29 23:08:00+00:00,,,Invalid quantity or status,O0038871,C01762,2026-07-28 03:08:00+00:00,5.0,0.0,PACKED
P0179,,,49133.18,,2025-02-09 05:49:00+00:00,,,Invalid quantity or status,O0038875,C02637,2025-02-06 13:49:00+00:00,2.0,0.05,PAID
P0084,,,81907.0,,2025-09-08 06:06:00+00:00,,,Invalid quantity or status,O0038878,C02866,2025-09-08 02:06:00+00:00,2.0,0.05,PAID
P0025,,,5576.81,,2026-01-28 22:09:00+00:00,,,Invalid quantity or status,O0038880,C01142,2026-01-27 22:09:00+00:00,8.0,0.15,PACKED
P0503,,,75773.98,,2026-02-25 14:09:00+00:00,,,Invalid quantity or status,O0038881,C00699,2026-02-23 04:09:00+00:00,3.0,0.15,PACKED
P0148,,,39138.89,,2025-08-22 00:30:00+00:00,,,Invalid quantity or status,O0038882,C00015,2025-08-19 07:30:00+00:00,3.0,0.0,PAID
P0491,,,65212.83,,2026-04-13 03:26:00+00:00,,,Invalid quantity or status,O0038889,C00666,2026-04-12 06:26:00+00:00,2.0,0.05,PACKED
P0285,,,64779.6,,2025-11-23 17:00:00+00:00,,,Invalid quantity or status,O0038894,C01402,2025-11-22 17:00:00+00:00,5.0,0.0,PACKED
P0513,,,41712.71,,2026-06-07 22:34:00+00:00,,,Invalid quantity or status,O0038896,C01464,2026-06-06 06:34:00+00:00,3.0,0.0,PACKED
P0584,,,261.24,,2025-12-20 02:01:00+00:00,,,Invalid quantity or status,O0038897,C00128,2025-12-17 05:01:00+00:00,1.0,0.1,PAID
P0420,,,80165.3,,2026-04-01 12:30:00+00:00,,,Invalid quantity or status,O0038898,C01580,2026-03-31 13:30:00+00:00,1.0,0.0,PACKED
P0438,,,87880.27,,2025-02-25 01:34:00+00:00,,,Invalid quantity or status,O0038899,C01244,2025-02-23 08:34:00+00:00,8.0,0.15,PAID
P0324,,,3424.16,,2026-07-10 09:15:00+00:00,,,Invalid quantity or status,O0038900,C01687,2026-07-09 06:15:00+00:00,3.0,0.05,PACKED
P0537,,,62239.19,,2025-04-01 09:41:00+00:00,,,Invalid quantity or status,O0038901,C02408,2025-03-30 01:41:00+00:00,6.0,0.0,PAID
P0565,,,36518.88,,2026-02-06 11:39:00+00:00,,,Invalid quantity or status,O0038904,C02707,2026-02-04 17:39:00+00:00,3.0,0.0,PACKED
P0565,,,36518.88,,2025-07-06 23:58:00+00:00,,,Invalid quantity or status,O0038909,C01739,2025-07-05 17:58:00+00:00,3.0,0.0,PACKED
P0328,,,34387.3,,2025-01-06 04:05:00+00:00,,,Invalid quantity or status,O0038912,C01529,2025-01-04 19:05:00+00:00,4.0,0.1,PACKED
P0391,,,10973.39,,2025-06-14 17:11:00+00:00,,,Invalid quantity or status,O0038920,C00087,2025-06-13 23:11:00+00:00,3.0,0.05,PACKED
P0583,,,52334.83,,2026-03-20 19:39:00+00:00,,,Invalid quantity or status,O0038928,C01351,2026-03-20 08:39:00+00:00,1.0,0.1,PAID
P0394,,,5199.2,,2025-11-29 05:01:00+00:00,,,Invalid quantity or status,O0038929,C00546,2025-11-28 12:01:00+00:00,7.0,0.0,PACKED
P0005,,,11408.94,,2026-03-09 20:36:00+00:00,,,Invalid quantity or status,O0038931,C01241,2026-03-07 20:36:00+00:00,3.0,0.0,PAID
P0251,,,60660.68,,2025-07-22 23:26:00+00:00,,,Invalid quantity or status,O0038940,C01172,2025-07-22 03:26:00+00:00,6.0,0.0,PAID
P0546,,,52181.25,,2025-08-04 08:22:00+00:00,,,Invalid quantity or status,O0038941,C02319,2025-08-02 03:22:00+00:00,5.0,0.15,PAID
P0454,,,68631.05,,2025-09-08 17:40:00+00:00,,,Invalid quantity or status,O0038944,C00128,2025-09-05 23:40:00+00:00,5.0,0.0,PACKED
P0496,,,69659.88,,2026-05-31 21:32:00+00:00,,,Invalid quantity or status,O0038946,C02437,2026-05-28 22:32:00+00:00,8.0,0.15,PACKED
P0457,,,43161.69,,2025-01-19 03:18:00+00:00,,,Invalid quantity or status,O0038948,C02705,2025-01-18 07:18:00+00:00,6.0,0.0,PAID
P0204,,,71742.39,,2025-05-05 12:03:00+00:00,,,Invalid quantity or status,O0038953,C02031,2025-05-02 17:03:00+00:00,1.0,0.0,PACKED
P0561,,,47762.89,,2025-05-08 11:49:00+00:00,,,Invalid quantity or status,O0038955,C01670,2025-05-06 13:49:00+00:00,1.0,0.0,PACKED
P0467,,,44092.93,,2025-12-28 20:31:00+00:00,,,Invalid quantity or status,O0038956,C00445,2025-12-26 02:31:00+00:00,7.0,0.1,PAID
P0209,,,3217.97,,2025-10-16 06:36:00+00:00,,,Invalid quantity or status,O0038959,C00065,2025-10-14 06:36:00+00:00,8.0,0.0,PACKED
P0165,,,31631.99,,2025-12-16 06:54:00+00:00,,,Invalid quantity or status,O0038960,C01877,2025-12-13 22:54:00+00:00,3.0,0.15,PACKED
P0220,,,33400.04,,2025-10-20 13:26:00+00:00,,,Invalid quantity or status,O0038965,C00699,2025-10-19 00:26:00+00:00,4.0,0.0,PACKED
P0302,,,79460.58,,2025-08-15 16:01:00+00:00,,,Invalid quantity or status,O0038969,C01855,2025-08-15 00:01:00+00:00,3.0,0.15,PAID
P0321,,,86572.35,,2025-07-14 23:57:00+00:00,,,Invalid quantity or status,O0038971,C02839,2025-07-13 22:57:00+00:00,1.0,0.0,PACKED
P0254,,,9804.26,,2025-01-06 23:52:00+00:00,,,Invalid quantity or status,O0038973,C00299,2025-01-04 11:52:00+00:00,3.0,0.1,PAID
P0212,,,25422.78,,2026-06-10 14:45:00+00:00,,,Invalid quantity or status,O0038975,C00144,2026-06-09 15:45:00+00:00,5.0,0.15,PAID
P0236,,,15010.49,,2026-04-26 00:37:00+00:00,,,Invalid quantity or status,O0038976,C02681,2026-04-23 08:37:00+00:00,5.0,0.0,PACKED
P0056,,,14507.56,,2026-06-02 03:25:00+00:00,,,Invalid quantity or status,O0038980,C00081,2026-06-01 03:25:00+00:00,4.0,0.05,PACKED
P0248,,,79150.87,,2025-10-07 09:35:00+00:00,,,Invalid quantity or status,O0038985,C01437,2025-10-07 02:35:00+00:00,8.0,0.0,PACKED
P0318,,,26681.18,,2026-03-25 14:26:00+00:00,,,Invalid quantity or status,O0038997,C01720,2026-03-23 17:26:00+00:00,6.0,0.1,PACKED
P0598,,,23002.59,,2026-05-16 17:05:00+00:00,,,Invalid quantity or status,O0038999,C00851,2026-05-13 17:05:00+00:00,6.0,0.0,PAID
P0490,,,313.35,,2025-12-26 18:13:00+00:00,,,Invalid quantity or status,O0039001,C02798,2025-12-23 18:13:00+00:00,2.0,0.1,PACKED
P0119,,,52861.96,,2025-11-16 00:55:00+00:00,,,Invalid quantity or status,O0039002,C02117,2025-11-14 15:55:00+00:00,7.0,0.0,PACKED
P0381,,,32252.06,,2025-10-01 21:01:00+00:00,,,Invalid quantity or status,O0039011,C02721,2025-09-30 02:01:00+00:00,1.0,0.0,PACKED
P0074,,,85832.02,,2026-03-13 05:49:00+00:00,,,Invalid quantity or status,O0039012,C00914,2026-03-10 06:49:00+00:00,7.0,0.0,PACKED
P0448,,,12210.05,,2025-10-31 23:48:00+00:00,,,Invalid quantity or status,O0039016,C02191,2025-10-31 11:48:00+00:00,1.0,0.0,PACKED
P0419,,,50938.31,,2026-08-19 05:50:00+00:00,,,Invalid quantity or status,O0039023,C01202,2026-08-17 09:50:00+00:00,3.0,0.05,PAID
P0060,,,24440.71,,2025-09-30 04:01:00+00:00,,,Invalid quantity or status,O0039024,C02390,2025-09-27 17:01:00+00:00,3.0,0.0,PAID
P0255,,,76757.65,,2025-06-06 21:31:00+00:00,,,Invalid quantity or status,O0039026,C02575,2025-06-04 04:31:00+00:00,4.0,0.0,PAID
P0277,,,9166.45,,2025-03-13 07:31:00+00:00,,,Invalid quantity or status,O0039033,C01902,2025-03-10 10:31:00+00:00,2.0,0.15,PAID
P0587,,,14222.88,,2026-05-22 23:05:00+00:00,,,Invalid quantity or status,O0039037,C00671,2026-05-20 22:05:00+00:00,8.0,0.15,PAID
P0373,,,53916.4,,2026-04-10 05:58:00+00:00,,,Invalid quantity or status,O0039040,C02314,2026-04-08 20:58:00+00:00,8.0,0.1,PACKED
P0433,,,74257.42,,2026-02-14 13:48:00+00:00,,,Invalid quantity or status,O0039045,C01894,2026-02-13 03:48:00+00:00,2.0,0.15,PACKED
P0303,,,62217.86,,2026-01-23 11:33:00+00:00,,,Invalid quantity or status,O0039048,C00295,2026-01-21 06:33:00+00:00,4.0,0.15,PACKED
P0365,,,87120.69,,2025-06-09 05:40:00+00:00,,,Invalid quantity or status,O0039054,C01011,2025-06-07 19:40:00+00:00,4.0,0.0,PACKED
P0122,,,25881.51,,2026-03-29 14:37:00+00:00,,,Invalid quantity or status,O0039057,C00034,2026-03-27 08:37:00+00:00,1.0,0.0,PACKED
P0524,,,71131.29,,2025-11-20 00:08:00+00:00,,,Invalid quantity or status,O0039058,C02745,2025-11-17 12:08:00+00:00,2.0,0.15,PACKED
P0264,,,73843.84,,2026-04-10 11:51:00+00:00,,,Invalid quantity or status,O0039061,C00002,2026-04-07 18:51:00+00:00,3.0,0.0,PAID
P0049,,,30639.95,,2025-01-14 08:17:00+00:00,,,Invalid quantity or status,O0039063,C00289,2025-01-12 22:17:00+00:00,6.0,0.05,PACKED
P0571,,,43789.31,,2026-03-08 02:59:00+00:00,,,Invalid quantity or status,O0039064,C00433,2026-03-07 19:59:00+00:00,1.0,0.0,PAID
P0028,,,87271.33,,2025-10-27 15:06:00+00:00,,,Invalid quantity or status,O0039065,C01165,2025-10-26 00:06:00+00:00,4.0,0.0,PAID
P0594,,,7447.38,,2025-04-13 04:40:00+00:00,,,Invalid quantity or status,O0039072,C00440,2025-04-11 07:40:00+00:00,6.0,0.0,PAID
P0217,,,8132.52,,2026-06-25 10:08:00+00:00,,,Invalid quantity or status,O0039073,C01004,2026-06-23 13:08:00+00:00,4.0,0.0,PACKED
P0051,,,84649.31,,2025-07-19 22:33:00+00:00,,,Invalid quantity or status,O0039076,C01046,2025-07-17 02:33:00+00:00,5.0,0.0,PAID
P0195,,,73001.33,,2025-05-07 12:47:00+00:00,,,Invalid quantity or status,O0039078,C02350,2025-05-07 04:47:00+00:00,7.0,0.1,PACKED
P0218,,,46687.34,,2025-01-27 12:03:00+00:00,,,Invalid quantity or status,O0039080,C00631,2025-01-24 17:03:00+00:00,8.0,0.0,PAID
P0049,,,30639.95,,2026-07-16 13:54:00+00:00,,,Invalid quantity or status,O0039083,C00046,2026-07-16 07:54:00+00:00,8.0,0.0,PACKED
P0249,,,8739.01,,2025-08-15 12:26:00+00:00,,,Invalid quantity or status,O0039088,C02089,2025-08-13 14:26:00+00:00,1.0,0.0,PACKED
